time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1989-10-19T09:49:57.280Z,49.937,78.972,0,6,mb,,,,0.9,us,usp00040yn,2015-06-16T17:27:49.777Z,"96 km SSE of Kurchatov, Kazakhstan",nuclear explosion,,,,108,reviewed,us,us
1989-09-22T02:25:50.880Z,31.583,102.433,14.6,6.1,mw,,,,1.1,us,usp0003zvq,2022-04-28T20:11:40.913Z,"157 km WNW of Tianpeng, China",earthquake,,,,,reviewed,us,hrv
1989-09-17T00:53:39.770Z,40.203,51.749,51.4,6.2,mw,,,,1,us,usp0003zp9,2022-04-28T20:11:32.982Z,"104 km W of Türkmenba?y, Turkmenistan",earthquake,,,,,reviewed,us,hrv
1989-09-16T02:05:08.910Z,40.337,51.534,54.8,6.5,mw,,,,1,us,usp0003zmt,2022-04-28T20:11:29.648Z,"103 km E of Pirallah?, Azerbaijan",earthquake,,,,,reviewed,us,nc
1989-07-24T03:27:48.770Z,36.085,71.069,95.1,6,mw,,,,1,us,usp0003xmz,2022-04-28T20:14:41.762Z,"74 km N of P?r?n, Afghanistan",earthquake,,,,,reviewed,us,hrv
1989-06-16T23:42:35.120Z,31.807,137.982,359.9,6.4,mw,,,,0.9,us,usp0003wbg,2022-04-28T20:16:00.963Z,"284 km SE of Shing?, Japan",earthquake,,,,,reviewed,us,nc
1989-05-24T13:31:14.480Z,56.177,164.264,18.6,6.3,mw,,,,1.1,us,usp0003vkd,2022-04-28T20:18:37.253Z,"111 km E of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,,reviewed,us,hrv
1989-05-17T05:04:35.940Z,57.086,122.018,30.7,6,mw,,,,1.1,us,usp0003van,2022-04-28T20:17:37.274Z,"166 km WNW of Neryungri, Russia",earthquake,,,,,reviewed,us,hrv
1989-04-20T22:59:54.070Z,57.166,121.976,26.3,6.4,mw,,,,0.9,us,usp0003u6c,2022-04-28T20:20:58.723Z,"171 km WNW of Neryungri, Russia",earthquake,,,,,reviewed,us,par
1989-04-11T03:56:36.910Z,49.488,159.185,16.4,6.8,mw,,,,1,us,usp0003tuk,2022-04-28T20:20:20.270Z,"255 km ESE of Severo-Kuril’sk, Russia",earthquake,,,,,reviewed,us,par
1989-03-06T14:39:42.690Z,35.545,140.444,42.1,6.1,mw,,,,0.8,us,usp0003sp0,2022-04-28T20:22:54.968Z,"6 km SSE of Narut?, Japan",earthquake,,,,,reviewed,us,nc
1989-01-27T08:34:51.140Z,56.202,164.375,28.4,6.3,mw,,,,1.1,us,usp0003r94,2022-04-28T20:28:38.953Z,"117 km E of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,,reviewed,us,hrv
1989-01-22T22:20:17.970Z,41.806,144.282,25,6.2,mw,,,,0.8,us,usp0003r4a,2022-04-28T20:28:28.448Z,"130 km S of Kushiro, Japan",earthquake,,,,,reviewed,us,nc
1989-01-22T03:57:06.650Z,49.924,78.831,0,6.1,mb,,,,0.9,us,usp0003r3e,2015-06-16T17:26:10.387Z,"94 km SSE of Kurchatov, Kazakhstan",nuclear explosion,,,,116,reviewed,us,us
1989-01-12T19:47:41.000Z,46.789,153.896,33,6.1,mw,,,,1,us,usp0003qtq,2022-04-28T20:28:01.471Z,"",earthquake,,,,,reviewed,us,hrv
1989-01-09T13:42:36.430Z,46.986,153.479,13.5,6.5,mw,,,,1.3,us,usp0003qpt,2022-04-28T20:27:53.555Z,"Kuril Islands",earthquake,,,,,reviewed,us,nc
1988-12-07T07:41:24.200Z,40.987,44.185,5.4,6.8,ms,,,,1.3,us,usp0003pmm,2022-04-28T20:28:54.771Z,"10 km N of Gogaran, Armenia",earthquake,,,,24,reviewed,us,us
1988-11-05T02:14:30.300Z,34.354,91.88,7.6,6.2,mw,,,,1.2,us,usp0003nj5,2022-04-28T20:30:14.145Z,"Southern Qinghai, China",earthquake,,,,,reviewed,us,hrv
1988-09-14T03:59:57.450Z,49.833,78.808,0,6.1,mb,,,,0.9,us,usp0003kyj,2014-11-07T00:42:49.134Z,"103 km NNW of Qara?yl, Kazakhstan",nuclear explosion,,,,135,reviewed,us,us
1988-08-14T10:56:57.580Z,54.618,152.678,644.8,6.1,mw,,,,0.9,us,usp0003jzc,2022-04-28T20:38:09.131Z,"Sea of Okhotsk",earthquake,,,,,reviewed,us,hrv
1988-08-06T09:03:21.950Z,36.461,71.043,195,6.3,mw,,,,1,us,usp0003jqb,2022-04-28T20:36:54.474Z,"48 km SSE of Jurm, Afghanistan",earthquake,,,,,reviewed,us,nc
1988-07-06T15:54:19.140Z,41.744,144.199,30.1,6.3,mw,,,,1,us,usp0003hnb,2022-04-28T20:40:36.257Z,"137 km S of Kushiro, Japan",earthquake,,,,,reviewed,us,nc
1988-05-07T01:59:26.240Z,42.601,143.751,72.3,6,mw,,,,1,us,usp0003fqr,2022-04-28T17:27:25.897Z,"56 km SE of Obihiro, Japan",earthquake,,,,,reviewed,us,nc
1988-05-04T00:57:06.830Z,49.928,78.769,0,6.1,mb,,,,0.9,us,usp0003fmx,2017-04-26T17:41:56.565Z,"93 km S of Kurchatov, Kazakhstan",nuclear explosion,,,,112,reviewed,us,us
1988-04-03T01:33:05.850Z,49.917,78.945,0,6.1,mb,,,,0.8,us,usp0003em3,2017-04-26T17:41:52.265Z,"97 km SSE of Kurchatov, Kazakhstan",nuclear explosion,,,,96,reviewed,us,us
1988-02-13T03:05:05.980Z,49.954,78.91,0,6.1,mb,,,,0.8,us,usp0003czn,2015-06-16T17:25:46.301Z,"92 km SSE of Kurchatov, Kazakhstan",nuclear explosion,,,,121,reviewed,us,us
1988-01-02T12:42:02.520Z,43.295,142.419,177.1,6,mb,,,,0.9,us,usp0003brb,2022-04-28T20:55:22.804Z,"6 km SSE of Shimo-furano, Japan",earthquake,,,,94,reviewed,us,us
1987-12-27T03:05:04.770Z,49.864,78.758,0,6.1,mb,,,,0.8,us,usp0003bkh,2015-06-16T17:25:45.595Z,"100 km S of Kurchatov, Kazakhstan",nuclear explosion,,,,131,reviewed,us,us
1987-12-17T02:08:19.920Z,35.362,140.214,62.9,6.7,mw,,,,1,us,usp0003bbq,2022-04-27T21:26:14.210Z,"10 km SW of Mobara, Japan",earthquake,,,,,reviewed,us,nc
1987-12-13T03:21:04.890Z,49.989,78.844,0,6.1,mb,,,,0.9,us,usp0003b88,2015-06-16T17:25:44.005Z,"88 km SSE of Kurchatov, Kazakhstan",nuclear explosion,,,,123,reviewed,us,us
1987-11-15T03:31:06.700Z,49.871,78.791,0,6,mb,,,,0.8,us,usp0003a4q,2015-06-16T17:25:42.369Z,"100 km S of Kurchatov, Kazakhstan",nuclear explosion,,,,128,reviewed,us,us
1987-10-06T20:11:35.140Z,52.956,159.972,33.7,6.5,mw,,,,1,us,usp000391f,2022-04-27T21:31:52.360Z,"89 km E of Petropavlovsk-Kamchatsky, Russia",earthquake,,,,,reviewed,us,nc
1987-10-03T11:00:05.290Z,36.454,71.437,95.4,6.1,mw,,,,1.1,us,usp00038y6,2022-04-27T21:31:31.615Z,"26 km SSW of Ashk?sham, Afghanistan",earthquake,,,,,reviewed,us,hrv
1987-09-04T04:27:08.880Z,49.293,156.41,33,6.3,mw,,,,0.9,us,usp000382v,2022-04-27T21:34:44.982Z,"155 km S of Severo-Kuril’sk, Russia",earthquake,,,,,reviewed,us,hrv
1987-07-10T18:49:53.910Z,55.137,165.525,33,6.4,mw,,,,1.1,us,usp00036hz,2022-04-27T21:39:14.160Z,"226 km ESE of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,,reviewed,us,nc
1987-06-20T00:53:04.830Z,49.913,78.735,0,6.1,mb,,,,0.9,us,usp00035xc,2015-06-16T17:25:33.509Z,"94 km S of Kurchatov, Kazakhstan",nuclear explosion,,,,127,reviewed,us,us
1987-06-13T14:00:39.310Z,44.671,150.392,42.4,6,mw,,,,1,us,usp00035rx,2022-04-27T21:42:58.409Z,"207 km ESE of Kuril’sk, Russia",earthquake,,,,,reviewed,us,nc
1987-06-05T04:59:58.390Z,41.584,88.737,0,6.2,mb,,,,0.9,us,usp00035hr,2015-06-16T17:25:31.117Z,"155 km SSW of Turpan, China",nuclear explosion,,,,139,reviewed,us,us
1987-05-18T03:07:34.130Z,49.282,147.693,542,6.8,mw,,,,1,us,usp0003536,2022-04-27T21:26:37.190Z,"Sea of Okhotsk",earthquake,,,,,reviewed,us,hrv
1987-05-07T03:05:49.170Z,46.736,139.232,430,6.8,mw,,,,0.9,us,usp00034sx,2022-04-27T21:45:20.987Z,"72 km ENE of Svetlaya, Russia",earthquake,,,,,reviewed,us,nc
1987-05-05T15:40:47.520Z,36.48,70.673,202.1,6.2,mw,,,,1,us,usp00034re,2022-04-27T21:45:12.507Z,"45 km SSW of Jurm, Afghanistan",earthquake,,,,,reviewed,us,nc
1987-04-22T20:13:23.150Z,37.155,141.573,30.3,6.7,mw,,,,1.1,us,usp00034cp,2022-04-27T21:47:56.241Z,"62 km E of Iwaki, Japan",earthquake,,,,,reviewed,us,nc
1987-04-17T01:03:04.810Z,49.886,78.691,0,6,mb,,,,0.8,us,usp000347p,2015-06-16T17:25:25.772Z,"97 km S of Kurchatov, Kazakhstan",nuclear explosion,,,,108,reviewed,us,us
1987-04-16T19:23:25.850Z,37.065,141.473,54.9,6.1,mw,,,,1,us,usp000347a,2022-04-27T21:47:51.718Z,"52 km E of Iwaki, Japan",earthquake,,2.7,,,reviewed,us,hrv
1987-04-07T00:40:43.400Z,37.363,141.796,29.4,6.7,mw,,,,1,us,usp00033z3,2022-04-27T21:47:24.272Z,"71 km E of Namie, Japan",earthquake,,,,,reviewed,us,nc
1987-04-03T01:17:08.080Z,49.928,78.829,0,6.2,mb,,,,0.9,us,usp00033vd,2015-06-16T17:25:24.836Z,"94 km SSE of Kurchatov, Kazakhstan",nuclear explosion,,,,118,reviewed,us,us
1987-03-18T03:36:30.330Z,32.034,131.837,54,6.7,mw,,,,1.2,us,usp00033dd,2022-04-27T21:50:05.328Z,"33 km ESE of Takanabe, Japan",earthquake,,,,,reviewed,us,hrv
1987-02-11T17:42:50.960Z,43.169,132.286,499.1,6.1,mw,,,,1.1,us,usp00032da,2022-04-27T21:52:13.483Z,"8 km NW of Bol’shoy Kamen’, Russia",earthquake,,,,,reviewed,us,hrv
1987-02-06T13:16:17.890Z,36.988,141.689,47.7,6.8,mw,,,,1,us,usp000327d,2022-04-27T21:51:04.718Z,"72 km E of Iwaki, Japan",earthquake,,2.7,,,reviewed,us,nc
1987-02-06T12:23:48.020Z,36.992,141.786,35.6,6.4,mw,,,,1.2,us,usp000327c,2022-04-27T21:51:03.425Z,"80 km E of Iwaki, Japan",earthquake,,,,,reviewed,us,hrv
1987-01-24T08:09:21.300Z,41.529,79.318,28.9,6.2,mw,,,,1.2,us,usp00031w0,2022-04-27T21:55:55.538Z,"89 km WNW of Aksu, China",earthquake,,,,,reviewed,us,hrv
1987-01-14T11:03:48.750Z,42.565,142.85,102,6.8,mw,,,,1.1,us,usp00031nv,2022-04-27T21:55:34.833Z,"47 km ENE of Shizunai-furukawach?, Japan",earthquake,,,,,reviewed,us,nc
1987-01-09T06:14:44.870Z,39.895,141.677,67.7,6.6,mw,,,,1,us,usp00031hj,2022-04-27T21:54:51.765Z,"35 km NW of Miyako, Japan",earthquake,,,,,reviewed,us,nc
1986-11-30T20:15:30.320Z,38.853,141.948,36.9,6,mw,,,,0.8,us,usp00030ha,2022-04-27T22:01:19.257Z,"31 km SE of ?funato, Japan",earthquake,,,,,reviewed,us,nc
1986-11-22T00:41:42.920Z,34.438,139.52,9,6,mw,,,,1.1,us,usp0003094,2022-04-27T22:01:04.585Z,"59 km ESE of Shimoda, Japan",earthquake,,2.2,,,reviewed,us,hrv
1986-08-26T09:43:00.390Z,37.724,101.496,8,6,mw,,,,1.1,us,usp0002xjb,2022-04-27T22:08:46.165Z,"102 km WSW of Wuwei, China",earthquake,,,,,reviewed,us,hrv
1986-08-20T21:23:54.880Z,34.572,91.633,33,6.4,mw,,,,1.2,us,usp0002xc0,2022-04-27T22:08:20.482Z,"Southern Qinghai, China",earthquake,,,,,reviewed,us,hrv
1986-07-19T05:59:36.210Z,47.264,151.127,141.2,6.3,mw,,,,0.9,us,usp0002w5q,2022-04-27T22:10:00.100Z,"Kuril Islands",earthquake,,,,,reviewed,us,hrv
1986-07-06T19:24:22.990Z,34.424,80.161,9.1,6,mw,,,,1.3,us,usp0002vrr,2022-04-27T22:09:21.720Z,"238 km E of Leh, India",earthquake,,,,,reviewed,us,hrv
1986-06-24T02:53:11.250Z,34.794,140.595,62.6,6.6,mw,,,,1,us,usp0002vbq,2022-04-27T22:15:06.120Z,"46 km SSE of Katsuura, Japan",earthquake,,2.6,,,reviewed,us,hrv
1986-06-20T17:12:46.940Z,31.24,86.847,33,6.1,mw,,,,1.2,us,usp0002v80,2022-04-27T22:14:47.672Z,"263 km NE of Saga, China",earthquake,,,,,reviewed,us,hrv
1986-06-08T11:02:25.870Z,43.269,146.491,56.2,6.1,mw,,,,0.9,us,usp0002uw8,2022-04-27T22:12:51.276Z,"61 km SSW of Shikotan, Russia",earthquake,,,,,reviewed,us,nc
1986-05-21T05:47:10.870Z,43.684,148.416,39.1,6.3,mw,,,,1.1,us,usp0002u8k,2022-04-27T22:17:34.691Z,"137 km E of Shikotan, Russia",earthquake,,,,,reviewed,us,hrv
1986-05-05T03:35:38.830Z,37.993,37.806,9.6,6.1,mw,,,,1.1,us,usp0002thr,2022-04-27T22:16:10.338Z,"11 km SSW of Do?an?ehir, Turkey",earthquake,,,,,reviewed,us,hrv
1986-05-02T10:30:02.850Z,55.172,163.843,14.8,6.8,mw,,,,1,us,usp0002tee,2022-04-27T22:16:06.531Z,"145 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,,reviewed,us,nc
1986-04-16T12:52:16.070Z,43.89,147.57,23.2,6.3,mw,,,,1,us,usp0002syk,2022-04-27T22:19:15.893Z,"68 km E of Shikotan, Russia",earthquake,,,,,reviewed,us,hrv
1986-03-06T00:05:38.350Z,40.368,51.555,33,6.5,mw,,,,1.1,us,usp0002rjw,2022-04-27T22:21:03.863Z,"105 km E of Pirallah?, Azerbaijan",earthquake,,,,,reviewed,us,hrv
1986-02-12T02:59:30.420Z,36.384,141.128,30,6.2,mw,,,,1.1,us,usp0002qxj,2022-04-27T22:23:56.500Z,"49 km ESE of Hitachi, Japan",earthquake,,,,,reviewed,us,hrv
1985-10-29T13:13:44.620Z,36.681,54.75,52.9,6.3,mw,,,,1,us,usp0002m8u,2022-04-27T22:35:07.999Z,"21 km SE of Qarn?b?d, Iran",earthquake,,4.5,,,reviewed,us,nc
1985-09-11T20:45:49.540Z,39.356,75.407,15.3,6.2,mw,,,,1,us,usp0002jp1,2022-04-27T22:37:37.738Z,"51 km WSW of Kashgar, China",earthquake,,8.5,,,reviewed,us,hrv
1985-08-23T12:41:56.160Z,39.431,75.224,6.8,7,mw,,,,1.2,us,usp0002j21,2022-04-27T22:41:26.125Z,"66 km W of Kashgar, China",earthquake,,,,,reviewed,us,hrv
1985-08-12T03:49:18.090Z,37.771,141.773,51.6,6.5,mw,,,,1,us,usp0002hmv,2022-04-27T22:39:44.371Z,"75 km ENE of Namie, Japan",earthquake,,2.3,,,reviewed,us,hrv
1985-08-02T07:46:53.300Z,36.174,70.78,120.1,6.4,mw,,,,0.9,us,usp0002hap,2022-04-27T22:38:35.577Z,"76 km S of Jurm, Afghanistan",earthquake,,3.7,,,reviewed,us,hrv
1985-07-29T07:54:44.070Z,36.19,70.896,98.7,7.4,mw,,,,1,us,usp0002h5z,2022-04-27T22:45:00.142Z,"75 km S of Jurm, Afghanistan",earthquake,,3.8,,,reviewed,us,hrv
1985-06-30T02:39:02.790Z,49.861,78.696,0,6,mb,,,,0.8,us,usp0002g9b,2014-11-07T00:36:46.104Z,"100 km S of Kurchatov, Kazakhstan",nuclear explosion,,,,124,reviewed,us,us
1985-06-15T00:57:00.790Z,49.889,78.881,0,6,mb,,,,0.9,us,usp0002fv4,2014-11-07T00:36:43.896Z,"99 km SSE of Kurchatov, Kazakhstan",nuclear explosion,,,,130,reviewed,us,us
1985-05-02T08:55:16.310Z,48.871,156.329,43.1,6.4,mw,,,,1,us,usp0002ecu,2022-04-27T22:46:32.392Z,"201 km S of Severo-Kuril’sk, Russia",earthquake,,,,,reviewed,us,hrv
1985-04-09T05:15:35.930Z,34.092,140.719,43.6,6.2,mw,,,,1.1,us,usp0002dme,2022-04-27T22:48:50.834Z,"122 km SSE of Katsuura, Japan",earthquake,,4,,,reviewed,us,hrv
1985-03-28T16:07:06.840Z,40.31,140.362,166.3,6.4,mw,,,,1,us,usp0002d95,2022-04-27T22:53:58.868Z,"9 km N of Takanosu, Japan",earthquake,,1.7,,,reviewed,us,nc
1985-03-27T12:48:12.350Z,44.335,146.666,154.9,6.1,mw,,,,1,us,usp0002d87,2022-04-27T22:53:52.779Z,"59 km N of Shikotan, Russia",earthquake,,,,,reviewed,us,hrv
1984-12-28T10:37:53.760Z,56.194,163.46,33,6.7,mw,,,,1.1,us,usp0002afy,2022-04-27T23:04:39.216Z,"61 km E of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,,reviewed,us,nc
1984-12-28T03:50:10.720Z,49.861,78.752,0,6,mb,,,,0.8,us,usp0002aft,2015-06-16T17:25:11.168Z,"100 km S of Kurchatov, Kazakhstan",nuclear explosion,,,,125,reviewed,us,us
1984-12-17T23:56:57.560Z,44.24,149.197,33,6,mw,,,,1.1,us,usp0002a5m,2022-04-27T23:03:45.041Z,"151 km SE of Kuril’sk, Russia",earthquake,,,,,reviewed,us,hrv
1984-12-17T23:30:21.280Z,44.424,149.18,29.4,6.2,mw,,,,1.1,us,usp0002a5j,2022-04-27T23:03:38.858Z,"136 km SE of Kuril’sk, Russia",earthquake,,4.1,,,reviewed,us,hrv
1984-12-16T03:55:02.750Z,49.957,78.862,0,6.1,mb,,,,0.9,us,usp0002a3e,2014-11-07T00:35:52.785Z,"91 km SSE of Kurchatov, Kazakhstan",nuclear explosion,,,,136,reviewed,us,us
1984-12-03T04:08:35.100Z,44.212,148.138,64.5,6.4,mw,,,,1,us,usp00029r8,2022-04-27T22:58:36.907Z,"114 km S of Kuril’sk, Russia",earthquake,,,,,reviewed,us,hrv
1984-11-01T18:43:44.120Z,55.209,163.692,49,6.3,mw,,,,1.1,us,usp00028q3,2022-04-27T23:05:38.556Z,"136 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,,reviewed,us,nc
1984-10-27T01:50:10.610Z,49.949,78.834,0,6.2,mb,,,,0.9,us,usp00028j4,2014-11-07T00:35:36.713Z,"92 km SSE of Kurchatov, Kazakhstan",nuclear explosion,,,,136,reviewed,us,us
1984-10-26T20:22:21.830Z,39.155,71.328,33,6.1,mw,,,,1,us,usp00028hw,2022-04-27T23:11:35.249Z,"19 km WSW of Karakenja, Tajikistan",earthquake,,,,,reviewed,us,hrv
1984-09-18T17:02:44.310Z,34.006,141.5,47.6,6.8,mw,,,,1,us,usp00027ga,2022-04-27T23:13:07.866Z,"166 km SE of Katsuura, Japan",earthquake,,1.6,,,reviewed,us,hrv
1984-09-13T23:48:49.970Z,35.789,137.488,10,6.2,mw,,,,1.2,us,usp00027cb,2022-04-27T23:12:41.042Z,"23 km E of Gero, Japan",earthquake,,,,,reviewed,us,hrv
1984-08-06T19:06:38.360Z,32.386,131.945,46.2,6.9,mw,,,,1.2,us,usp000268g,2022-04-27T23:14:02.661Z,"34 km SE of Nobeoka, Japan",earthquake,,1.3,,,reviewed,us,hrv
1984-07-14T01:09:10.570Z,49.891,78.963,0,6.2,mb,,,,0.9,us,usp00025qv,2014-11-07T00:35:11.394Z,"100 km SSE of Kurchatov, Kazakhstan",nuclear explosion,,,,116,reviewed,us,us
1984-05-26T03:13:12.470Z,49.98,79.06,0,6,mb,,,,0.9,us,usp00024mv,2014-11-07T00:34:56.261Z,"93 km SSE of Kurchatov, Kazakhstan",nuclear explosion,,,,108,reviewed,us,us
1984-05-21T15:38:58.730Z,32.688,121.509,18.2,6,mw,,,,1.3,us,usp00024ht,2022-04-27T23:24:21.312Z,"51 km NE of Juegang, China",earthquake,,3.9,,,reviewed,us,nc
1984-04-24T04:11:29.090Z,30.909,138.431,403.1,6.9,mw,,,,1.2,us,usp00023uq,2022-04-27T23:27:36.451Z,"Izu Islands, Japan region",earthquake,,1.1,,,reviewed,us,hrv
1984-04-23T21:40:35.510Z,47.45,146.692,414.1,6.5,mw,,,,1,us,usp00023ue,2022-04-27T23:27:31.501Z,"263 km NNW of Kuril’sk, Russia",earthquake,,,,,reviewed,us,hrv
1984-04-20T06:31:10.630Z,50.12,148.745,582,6.3,mw,,,,0.9,us,usp00023qh,2022-04-27T23:26:35.487Z,"Sea of Okhotsk",earthquake,,,,,reviewed,us,hrv
1984-03-24T09:44:02.600Z,44.117,148.192,44.4,7.2,mw,,,,1.2,us,usp00022y2,2022-04-27T23:31:42.532Z,"123 km ENE of Shikotan, Russia",earthquake,,,,,reviewed,us,hrv
1984-03-19T20:28:38.240Z,40.32,63.35,14.5,7,mw,,,,0.9,us,usp00022s5,2022-04-27T23:30:28.296Z,"22 km NNW of Gazli, Uzbekistan",earthquake,,,,,reviewed,us,nc
1984-02-16T17:18:41.610Z,36.431,70.826,207.6,6.4,mw,,,,1,us,usp000221d,2022-04-27T23:35:30.756Z,"48 km S of Jurm, Afghanistan",earthquake,,3.6,,,reviewed,us,hrv
1984-02-01T14:22:07.900Z,34.616,70.484,33,6.1,mw,,,,1.2,us,usp00021qk,2022-04-27T23:33:21.104Z,"21 km N of Jal?l?b?d, Afghanistan",earthquake,,,,,reviewed,us,hrv
1984-02-01T07:28:28.700Z,49.063,146.59,573.4,6.4,mw,,,,0.9,us,usp00021qe,2022-04-27T23:33:08.205Z,"255 km E of Poronaysk, Russia",earthquake,,2,,,reviewed,us,nc
1984-01-27T13:01:40.280Z,36.39,71.034,171.8,6.1,mw,,,,1.2,us,usp00021kh,2022-04-27T23:39:48.088Z,"55 km SW of Ashk?sham, Afghanistan",earthquake,,,,,reviewed,us,hrv
1984-01-01T09:03:38.850Z,33.683,136.894,368.1,7.2,mw,,,,1.2,us,usp00020z7,2022-04-27T23:37:08.062Z,"77 km ESE of Owase, Japan",earthquake,,0.9,,,reviewed,us,nc
1983-12-30T23:52:39.930Z,36.372,70.738,214.5,7.4,mw,,,,1,us,usp00020xw,2022-04-27T23:43:31.914Z,"55 km S of Jurm, Afghanistan",earthquake,,,,,reviewed,us,nc
1983-11-30T02:56:47.280Z,41.79,142.772,56.9,6,mw,,,,1,us,usp000205b,2022-04-27T23:47:01.377Z,"69 km SSE of Shizunai-furukawach?, Japan",earthquake,,1.6,,,reviewed,us,nc
1983-11-20T00:44:43.560Z,43.706,148.444,29.3,6.1,mw,,,,1,us,usp0001zy5,2022-04-27T23:45:29.766Z,"139 km E of Shikotan, Russia",earthquake,,3.7,,,reviewed,us,nc
1983-10-30T04:12:27.130Z,40.33,42.187,11.6,6.8,mw,,,,1.1,us,usp0001zdn,2022-04-27T23:49:21.034Z,"27 km E of Narman, Turkey",earthquake,,3,,,reviewed,us,nc
1983-10-26T01:55:04.880Z,49.921,78.907,0,6.1,mb,,,,0.9,us,usp0001z9k,2014-11-07T00:34:00.918Z,"96 km SSE of Kurchatov, Kazakhstan",nuclear explosion,,,,121,reviewed,us,us
1983-10-08T07:45:26.680Z,44.229,130.741,557.9,6.1,mw,,,,1,us,usp0001yv8,2022-04-27T23:47:23.365Z,"35 km WNW of Dongning, China",earthquake,,2.1,,,reviewed,us,nc
1983-10-06T01:47:06.560Z,49.932,78.843,0,6,mb,,,,0.9,us,usp0001yu0,2014-11-07T00:33:56.050Z,"94 km SSE of Kurchatov, Kazakhstan",nuclear explosion,,,,100,reviewed,us,us
1983-10-03T13:33:35.070Z,33.941,139.513,12.4,6,mw,,,,1,us,usp0001yt1,2022-04-27T23:47:16.378Z,"96 km SSE of Shimoda, Japan",earthquake,,0.9,,,reviewed,us,nc
1983-09-12T15:42:08.550Z,36.502,71.082,208.8,6.2,mw,,,,1,us,usp0001yac,2022-04-27T23:50:15.704Z,"45 km WSW of Ashk?sham, Afghanistan",earthquake,,,,,reviewed,us,nc
1983-08-25T20:23:33.320Z,33.509,131.484,126.4,6.5,mw,,,,1.1,us,usp0001xxv,2022-04-27T23:53:34.888Z,"6 km SE of Bungo-Takada-shi, Japan",earthquake,,1,,,reviewed,us,nc
1983-08-17T10:55:54.130Z,55.867,161.287,62.6,7.1,mw,,,,1.2,us,usp0001xqy,2022-04-27T23:53:18.132Z,"57 km SSE of Klyuchi, Russia",earthquake,,5.4,,,reviewed,us,nc
1983-07-24T23:07:30.970Z,53.93,158.372,180.4,6.2,mw,,,,1,us,usp0001x37,2022-04-27T23:55:55.920Z,"82 km N of Yelizovo, Russia",earthquake,,,,,reviewed,us,nc
1983-06-21T06:25:27.350Z,41.346,139.099,9.9,6.7,mw,,,,1.1,us,usp0001w81,2022-04-27T23:57:49.768Z,"122 km WNW of Shimokizukuri, Japan",earthquake,,1.3,,,reviewed,us,nc
1983-06-12T02:36:43.500Z,49.906,78.981,0,6.1,mb,,,,0.8,us,usp0001w19,2014-11-07T00:33:19.013Z,"99 km SSE of Kurchatov, Kazakhstan",nuclear explosion,,,,93,reviewed,us,us
1983-06-09T13:04:00.520Z,40.268,139.023,28,6.3,mb,,,,1.1,us,usp0001vzj,2022-04-27T23:57:12.797Z,"85 km W of Noshiro, Japan",earthquake,,,,106,reviewed,us,us
1983-06-09T12:49:03.860Z,40.237,139.023,30.6,6,mw,,,,0.9,us,usp0001vzg,2022-04-27T23:57:11.600Z,"85 km W of Noshiro, Japan",earthquake,,,,,reviewed,us,nc
1983-05-26T02:59:59.600Z,40.462,139.102,23.7,7.4,mw,,,,1.1,us,usp0001vmy,2022-04-28T00:02:47.923Z,"83 km WNW of Noshiro, Japan",earthquake,,1.7,,,reviewed,us,nc
1983-05-01T18:10:40.390Z,46.353,153.453,24,6.2,mw,,,,1,us,usp0001uwm,2022-04-27T23:58:46.160Z,"Kuril Islands",earthquake,,,,,reviewed,us,nc
1983-04-30T14:03:49.230Z,41.473,143.764,30.4,6.5,mb,,,,1,us,usp0001uvt,2022-04-28T00:08:28.930Z,"150 km SE of Shizunai-furukawach?, Japan",earthquake,,1.4,,108,reviewed,us,us
1983-04-04T23:12:47.190Z,49.408,155.602,51,6.5,mw,,,,0.9,us,usp0001u6e,2022-04-28T00:05:00.789Z,"145 km SSW of Severo-Kuril’sk, Russia",earthquake,,,,,reviewed,us,nc
1983-03-10T00:27:48.360Z,43.813,147.397,33,6.2,mb,,,,1,us,usp0001thd,2022-04-28T00:09:18.390Z,"54 km E of Shikotan, Russia",earthquake,,,,80,reviewed,us,us
1983-02-28T05:44:24.450Z,44.161,148.058,42,6.1,mw,,,,1,us,usp0001tce,2022-04-27T23:00:48.579Z,"114 km ENE of Shikotan, Russia",earthquake,,,,,reviewed,us,nc
1983-02-26T07:10:59.160Z,49.243,155.601,56,6.4,mw,,,,0.9,us,usp0001tb9,2022-04-28T00:14:00.462Z,"163 km SSW of Severo-Kuril’sk, Russia",earthquake,,4.3,,,reviewed,us,nc
1983-02-13T01:40:10.980Z,39.945,75.135,16.1,6.2,ms,,,,1.3,us,usp0001t06,2022-04-28T00:12:30.522Z,"90 km NW of Kashgar, China",earthquake,,3.8,,12,reviewed,us,us
1983-01-09T21:03:54.230Z,55.179,163.244,33,6.1,ms,,,,1,us,usp0001s40,2022-04-28T00:15:30.852Z,"126 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,12,reviewed,us,us
